"activity_log_id","user_id","element_id","entity_id","action_id","logged_at"
2029,1,2,1,1000005,2026-02-20 09:44:57.083
2030,1,2,1,1000005,2026-02-20 09:45:50.859
2031,1,2,1,1000004,2026-02-20 09:53:41.262
2032,1,2,1,1000000,2026-02-20 10:02:53.872
2033,1,2,1,1000005,2026-02-20 10:03:48.634
2034,1,2,1,1000005,2026-02-20 10:14:33.276
2035,1,2,1,1000000,2026-02-20 10:27:08.488
2036,1,2,1,1000000,2026-02-20 10:44:44.554
2037,1,2,1,1000005,2026-02-20 11:25:00.111
2038,2,3,1,1000000,2026-02-20 14:01:28.084
2039,3,6,1,1000000,2026-02-20 16:11:29.471
2040,3,1,1,1000005,2026-02-20 16:39:14.624
2041,3,1,1,1000004,2026-02-20 17:00:12.040
2042,3,5,1,1000000,2026-02-20 17:05:45.429
2043,3,5,1,1000000,2026-02-20 17:06:08.535
2044,3,5,1,1000000,2026-02-20 17:12:43.076
2045,3,1,1,1000004,2026-02-20 17:25:32.244
2046,1,1,1,1000005,2026-02-23 10:53:55.593
2047,2,3,1,1000004,2026-02-23 13:48:24.263
2048,2,3,1,1000000,2026-02-23 14:09:25.432
2049,2,3,1,1000004,2026-02-23 14:10:46.603
2050,2,3,1,1000005,2026-02-23 14:14:44.645
2051,2,3,1,1000004,2026-02-23 14:16:58.379
2052,2,3,1,1000004,2026-02-23 14:28:21.049
2053,3,6,1,1000005,2026-02-23 16:05:20.601
2054,3,6,1,1000004,2026-02-23 16:15:28.049
2055,3,4,1,1000004,2026-02-23 16:25:17.446
2056,3,5,1,1000005,2026-02-23 16:32:35.528
2057,3,5,1,1000005,2026-02-23 16:37:26.007
2058,3,5,1,1000004,2026-02-23 16:57:49.970
2059,3,6,1,1000005,2026-02-23 17:12:22.582
2060,3,6,1,1000004,2026-02-23 17:14:34.823
2061,3,6,1,1000004,2026-02-23 17:22:01.232
2062,1,1,1,1000004,2026-02-24 10:56:29.600
2063,2,3,1,1000000,2026-02-24 13:49:53.928
2064,3,6,1,1000004,2026-02-24 17:04:06.405
2065,1,2,1,1000005,2026-02-25 10:27:56.886
2066,2,3,1,1000004,2026-02-25 14:42:31.222
2067,3,4,1,1000000,2026-02-25 16:24:10.045
2068,1,2,1,1000005,2026-02-26 11:15:13.646
2069,2,3,1,1000000,2026-02-26 12:50:10.142
2070,3,4,1,1000005,2026-02-26 16:19:22.459
2071,1,1,1,1000004,2026-02-27 10:52:12.339
2072,2,3,1,1000004,2026-02-27 14:00:59.782
2073,3,6,1,1000000,2026-02-27 17:16:16.394
2074,1,1,1,1000004,2026-03-02 11:20:51.622
2075,2,3,1,1000004,2026-03-02 14:16:48.679
2076,3,4,1,1000004,2026-03-02 16:19:08.354
2077,3,4,1,1000000,2026-03-02 16:19:11.743
2078,3,1,1,1000004,2026-03-02 16:20:05.194
2079,3,1,1,1000004,2026-03-02 17:05:06.788
2080,3,4,1,1000000,2026-03-02 17:07:18.758
2081,3,4,1,1000004,2026-03-02 17:22:57.470
2082,3,6,1,1000004,2026-03-02 17:25:38.417
2083,1,2,1,1000000,2026-03-03 11:45:01.530
2084,2,3,1,1000005,2026-03-03 14:36:33.461
2085,3,1,1,1000005,2026-03-03 17:43:23.125
2086,1,1,1,1000004,2026-03-04 11:38:20.189
2087,2,3,1,1000005,2026-03-04 14:28:29.349
2088,3,4,1,1000004,2026-03-04 17:33:41.672
2089,1,1,1,1000005,2026-03-05 11:25:52.770
2090,2,3,1,1000004,2026-03-05 14:19:32.145
2091,3,6,1,1000004,2026-03-05 15:19:14.954
2092,3,4,1,1000005,2026-03-05 15:34:33.102
2093,3,6,1,1000005,2026-03-05 15:36:53.809
2094,3,6,1,1000005,2026-03-05 15:38:16.167
2095,3,1,1,1000005,2026-03-05 16:02:53.711
2096,3,6,1,1000005,2026-03-05 16:24:10.424
2097,1,2,1,1000000,2026-03-06 10:33:40.011
2098,2,3,1,1000000,2026-03-06 14:23:23.159
2099,3,6,1,1000004,2026-03-06 16:49:21.714
2100,3,4,1,1000004,2026-03-06 16:49:53.453
2101,3,1,1,1000000,2026-03-06 16:50:47.708
2102,3,5,1,1000005,2026-03-06 16:55:35.668
2103,3,1,1,1000005,2026-03-06 17:07:21.110
2104,3,4,1,1000000,2026-03-06 17:07:25.249
2105,3,1,1,1000004,2026-03-06 17:29:51.158
2106,3,6,1,1000000,2026-03-06 17:36:45.712
2107,3,5,1,1000000,2026-03-06 17:51:44.716
2108,3,1,1,1000004,2026-03-06 17:51:52.717
2109,1,2,1,1000005,2026-03-09 11:09:24.252
2110,2,3,1,1000004,2026-03-09 13:40:33.148
2111,3,1,1,1000000,2026-03-09 17:17:27.361
2112,1,2,1,1000000,2026-03-10 11:25:30.030
2113,2,3,1,1000000,2026-03-10 14:06:45.285
2114,3,1,1,1000005,2026-03-10 16:56:44.031
2115,1,1,1,1000000,2026-03-11 10:57:25.522
2116,2,3,1,1000000,2026-03-11 14:41:15.996
2117,2,3,1,1000005,2026-03-11 14:42:36.290
2118,3,5,1,1000005,2026-03-11 17:18:26.013
2119,1,1,1,1000004,2026-03-12 10:51:39.796
2120,1,1,1,1000004,2026-03-12 11:30:50.732
2121,1,1,1,1000000,2026-03-12 11:34:02.137
2122,2,3,1,1000004,2026-03-12 14:02:13.565
2123,3,5,1,1000004,2026-03-12 15:29:09.190
2124,1,1,1,1000000,2026-03-13 11:50:40.827
2125,2,3,1,1000000,2026-03-13 12:44:00.382
2126,2,3,1,1000000,2026-03-13 13:13:35.993
2127,2,3,1,1000004,2026-03-13 13:15:07.790
2128,2,3,1,1000000,2026-03-13 13:15:49.982
2129,2,3,1,1000000,2026-03-13 13:46:43.600
2130,2,3,1,1000004,2026-03-13 14:02:34.890
2131,2,3,1,1000000,2026-03-13 14:03:59.563
2132,3,6,1,1000005,2026-03-13 17:23:31.350
2133,1,1,1,1000000,2026-03-16 11:18:04.455
2134,1,1,1,1000000,2026-03-16 11:20:09.819
2135,1,2,1,1000000,2026-03-16 11:21:51.507
2136,1,2,1,1000004,2026-03-16 11:22:09.592
2137,1,1,1,1000004,2026-03-16 11:24:00.591
2138,1,1,1,1000000,2026-03-16 11:24:06.819
2139,1,2,1,1000000,2026-03-16 11:27:39.073
2140,1,1,1,1000004,2026-03-16 11:38:14.598
2141,2,3,1,1000000,2026-03-16 14:35:45.066
2142,3,6,1,1000000,2026-03-16 17:21:52.493
2143,1,1,1,1000005,2026-03-17 11:18:12.025
2144,1,1,1,1000004,2026-03-17 11:20:17.707
2145,1,1,1,1000005,2026-03-17 11:24:14.177
2146,1,2,1,1000005,2026-03-17 11:27:12.096
2147,1,2,1,1000004,2026-03-17 11:28:18.655
2148,1,1,1,1000005,2026-03-17 11:35:33.660
2149,1,2,1,1000000,2026-03-17 11:40:38.204
2150,1,2,1,1000004,2026-03-17 11:40:40.777
2151,1,2,1,1000000,2026-03-17 11:43:20.379
2152,2,3,1,1000005,2026-03-17 14:16:00.750
2153,3,1,1,1000004,2026-03-17 16:46:47.845
2154,1,1,1,1000005,2026-03-18 11:22:35.738
2155,2,3,1,1000000,2026-03-18 14:12:44.907
2156,3,6,1,1000004,2026-03-18 17:41:46.835
2157,1,1,1,1000005,2026-03-19 10:57:41.561
2158,1,1,1,1000005,2026-03-19 11:00:59.432
2159,1,2,1,1000000,2026-03-19 11:03:00.616
2160,1,1,1,1000005,2026-03-19 11:03:07.032
2161,1,2,1,1000005,2026-03-19 11:03:42.756
2162,1,1,1,1000000,2026-03-19 11:06:01.105
2163,1,1,1,1000005,2026-03-19 11:09:00.747
2164,1,2,1,1000005,2026-03-19 11:23:20.507
2165,1,2,1,1000000,2026-03-19 11:27:36.764
2166,2,3,1,1000004,2026-03-19 13:51:40.473
2167,3,5,1,1000000,2026-03-19 17:12:05.594
2168,1,2,1,1000005,2026-03-20 10:50:20.504
2169,2,3,1,1000004,2026-03-20 14:26:21.615
2170,3,6,1,1000005,2026-03-20 17:15:11.592
2171,1,1,1,1000004,2026-03-23 11:06:51.526
2172,2,3,1,1000000,2026-03-23 14:33:16.650
2173,3,6,1,1000004,2026-03-23 17:17:51.054
2174,3,4,1,1000005,2026-03-23 17:20:48.204
2175,3,5,1,1000005,2026-03-23 17:30:28.515
2176,1,2,1,1000000,2026-03-24 11:09:40.665
2177,2,3,1,1000005,2026-03-24 12:39:28.136
2178,3,6,1,1000005,2026-03-24 15:45:25.570
2179,1,2,1,1000004,2026-03-25 11:29:51.664
2180,2,3,1,1000000,2026-03-25 14:31:10.721
2181,3,6,1,1000005,2026-03-25 15:55:01.395
2182,3,4,1,1000004,2026-03-25 16:25:46.170
2183,3,5,1,1000000,2026-03-25 16:27:42.623
2184,3,1,1,1000005,2026-03-25 16:31:50.569
2185,3,1,1,1000005,2026-03-25 16:33:10.594
2186,3,4,1,1000004,2026-03-25 16:34:03.070
2187,3,5,1,1000004,2026-03-25 16:38:01.012
2188,3,4,1,1000004,2026-03-25 16:57:32.115
2189,3,4,1,1000000,2026-03-25 17:27:21.602
2190,3,6,1,1000005,2026-03-25 17:30:08.888
2191,1,2,1,1000000,2026-03-26 10:15:34.546
2192,2,3,1,1000005,2026-03-26 14:20:42.641
2193,3,5,1,1000004,2026-03-26 17:39:04.408
2194,3,6,1,1000005,2026-03-26 17:39:37.334
2195,3,6,1,1000004,2026-03-26 17:42:59.234
2196,3,4,1,1000004,2026-03-26 17:44:32.550
2197,3,4,1,1000004,2026-03-26 17:45:30.027
2198,1,1,1,1000004,2026-03-27 11:03:12.017
2199,1,1,1,1000004,2026-03-27 11:31:30.987
2200,1,2,1,1000005,2026-03-27 11:46:27.731
2201,2,3,1,1000000,2026-03-27 12:58:02.607
2202,2,3,1,1000005,2026-03-27 13:42:24.102
2203,2,3,1,1000004,2026-03-27 13:54:00.729
2204,2,3,1,1000004,2026-03-27 14:01:36.217
2205,2,3,1,1000005,2026-03-27 14:03:18.217
2206,2,3,1,1000005,2026-03-27 14:15:30.608
2207,2,3,1,1000005,2026-03-27 14:23:52.686
2208,2,3,1,1000000,2026-03-27 14:40:35.203
2209,3,6,1,1000005,2026-03-27 17:34:57.772
2210,1,1,1,1000004,2026-03-30 11:30:17.397
2211,1,1,1,1000005,2026-03-30 11:31:33.933
2212,1,2,1,1000000,2026-03-30 11:38:02.375
2213,1,1,1,1000004,2026-03-30 11:39:22.384
2214,1,1,1,1000000,2026-03-30 11:42:06.417
2215,1,1,1,1000004,2026-03-30 11:42:39.292
2216,1,2,1,1000000,2026-03-30 11:43:58.623
2217,2,3,1,1000005,2026-03-30 14:12:59.959
2218,2,3,1,1000000,2026-03-30 14:16:21.453
2219,2,3,1,1000000,2026-03-30 14:17:22.163
2220,2,3,1,1000004,2026-03-30 14:19:47.363
2221,2,3,1,1000000,2026-03-30 14:24:49.888
2222,3,4,1,1000005,2026-03-30 15:58:54.661
2223,3,4,1,1000000,2026-03-30 16:19:15.773
2224,3,6,1,1000004,2026-03-30 16:21:52.023
2225,3,5,1,1000000,2026-03-30 16:23:12.702
2226,3,4,1,1000000,2026-03-30 16:29:23.880
2227,3,6,1,1000004,2026-03-30 17:22:30.010
2228,3,1,1,1000005,2026-03-30 17:38:31.754
2229,1,2,1,1000005,2026-03-31 11:18:56.151
2230,2,3,1,1000004,2026-03-31 14:34:38.569
2231,3,6,1,1000000,2026-03-31 17:33:27.027
2232,1,2,1,1000005,2026-01-01 11:43:06.923
2233,1,1,1,1000005,2026-01-01 11:46:16.548
2234,1,2,1,1000005,2026-01-01 11:48:36.378
2235,1,2,1,1000005,2026-01-01 11:48:48.905
2236,1,1,1,1000005,2026-01-01 11:48:54.982
2237,1,2,1,1000004,2026-01-01 11:49:25.162
2238,2,3,1,1000004,2026-01-01 13:45:37.535
2239,3,4,1,1000005,2026-01-01 17:04:12.932
2240,1,1,1,1000005,2026-01-02 10:34:14.352
2241,2,3,1,1000005,2026-01-02 14:12:00.459
2242,3,4,1,1000004,2026-01-02 17:13:16.999
2243,1,1,1,1000000,2026-01-05 10:38:07.871
2244,2,3,1,1000005,2026-01-05 12:55:20.716
2245,3,4,1,1000000,2026-01-05 16:41:36.478
2246,1,2,1,1000004,2026-01-06 11:08:46.560
2247,2,3,1,1000004,2026-01-06 13:45:43.557
2248,3,1,1,1000005,2026-01-06 16:56:50.286
2249,1,2,1,1000005,2026-01-07 10:18:30.913
2250,2,3,1,1000005,2026-01-07 14:28:27.608
2251,2,3,1,1000004,2026-01-07 14:36:05.285
2252,2,3,1,1000000,2026-01-07 14:36:53.665
2253,2,3,1,1000000,2026-01-07 14:39:11.769
2254,2,3,1,1000004,2026-01-07 14:40:15.905
2255,2,3,1,1000005,2026-01-07 14:40:39.376
2256,2,3,1,1000004,2026-01-07 14:40:48.599
2257,2,3,1,1000000,2026-01-07 14:41:43.525
2258,2,3,1,1000000,2026-01-07 14:42:55.511
2259,2,3,1,1000004,2026-01-07 14:43:28.858
2260,3,1,1,1000004,2026-01-07 15:41:39.403
2261,1,2,1,1000005,2026-01-08 10:54:43.044
2262,2,3,1,1000000,2026-01-08 14:14:59.235
2263,3,4,1,1000004,2026-01-08 16:50:09.816
2264,1,2,1,1000000,2026-01-09 10:32:25.895
2265,2,3,1,1000000,2026-01-09 14:24:08.504
2266,3,4,1,1000004,2026-01-09 17:03:34.989
2267,1,2,1,1000004,2026-01-12 11:17:46.638
2268,2,3,1,1000000,2026-01-12 14:27:21.548
2269,3,4,1,1000000,2026-01-12 17:13:16.960
2270,1,1,1,1000005,2026-01-13 11:09:02.435
2271,2,3,1,1000005,2026-01-13 13:20:56.648
2272,3,1,1,1000005,2026-01-13 17:25:08.213
2273,1,1,1,1000000,2026-01-14 11:15:43.978
2274,2,3,1,1000005,2026-01-14 14:18:43.950
2275,2,3,1,1000000,2026-01-14 14:30:06.261
2276,2,3,1,1000000,2026-01-14 14:32:10.200
2277,3,5,1,1000000,2026-01-14 16:54:48.370
2278,1,2,1,1000000,2026-01-15 10:38:31.136
2279,1,1,1,1000004,2026-01-15 11:04:48.725
2280,1,1,1,1000000,2026-01-15 11:08:53.923
2281,1,2,1,1000004,2026-01-15 11:16:37.464
2282,1,2,1,1000000,2026-01-15 11:28:34.958
2283,1,1,1,1000005,2026-01-15 11:34:27.186
2284,2,3,1,1000004,2026-01-15 13:52:59.942
2285,3,4,1,1000005,2026-01-15 17:24:19.738
2286,1,1,1,1000005,2026-01-16 11:25:25.981
2287,1,2,1,1000004,2026-01-16 11:31:55.474
2288,1,1,1,1000004,2026-01-16 11:35:40.191
2289,1,1,1,1000004,2026-01-16 11:41:43.053
2290,1,1,1,1000005,2026-01-16 11:41:58.035
2291,1,2,1,1000005,2026-01-16 11:42:32.389
2292,2,3,1,1000000,2026-01-16 13:19:15.686
2293,2,3,1,1000005,2026-01-16 13:32:00.124
2294,2,3,1,1000000,2026-01-16 13:36:02.586
2295,2,3,1,1000004,2026-01-16 13:50:26.830
2296,2,3,1,1000000,2026-01-16 13:57:52.340
2297,2,3,1,1000004,2026-01-16 13:59:44.515
2298,2,3,1,1000005,2026-01-16 14:09:16.144
2299,2,3,1,1000005,2026-01-16 14:31:24.012
2300,3,4,1,1000004,2026-01-16 17:10:20.688
2301,3,6,1,1000000,2026-01-16 17:11:30.901
2302,3,5,1,1000000,2026-01-16 17:13:09.827
2303,3,5,1,1000005,2026-01-16 17:13:39.252
2304,3,5,1,1000000,2026-01-16 17:33:16.089
2305,3,1,1,1000000,2026-01-16 17:35:16.150
2306,3,4,1,1000004,2026-01-16 17:41:38.575
2307,1,1,1,1000004,2026-01-19 10:52:55.254
2308,2,3,1,1000000,2026-01-19 14:14:49.396
2309,3,1,1,1000000,2026-01-19 16:10:00.327
2310,1,2,1,1000000,2026-01-20 11:24:25.794
2311,2,3,1,1000005,2026-01-20 14:35:28.368
2312,3,4,1,1000000,2026-01-20 17:06:36.430
2313,1,1,1,1000004,2026-01-21 11:41:59.123
2314,2,3,1,1000005,2026-01-21 14:33:43.451
2315,3,6,1,1000000,2026-01-21 17:16:55.743
2316,3,4,1,1000005,2026-01-21 17:23:29.520
2317,3,1,1,1000005,2026-01-21 17:25:55.737
2318,3,5,1,1000004,2026-01-21 17:26:15.735
2319,3,6,1,1000000,2026-01-21 17:32:48.300
2320,3,5,1,1000005,2026-01-21 17:34:29.574
2321,3,6,1,1000005,2026-01-21 17:39:58.164
2322,1,1,1,1000005,2026-01-22 10:20:12.334
2323,2,3,1,1000005,2026-01-22 13:01:45.542
2324,2,3,1,1000004,2026-01-22 13:08:01.438
2325,2,3,1,1000000,2026-01-22 13:34:32.945
2326,3,5,1,1000004,2026-01-22 17:34:53.974
2327,1,2,1,1000004,2026-01-23 11:30:00.033
2328,2,3,1,1000000,2026-01-23 14:15:48.284
2329,3,4,1,1000000,2026-01-23 17:10:38.854
2330,1,2,1,1000000,2026-01-26 10:50:56.027
2331,1,2,1,1000005,2026-01-26 10:57:55.930
2332,1,2,1,1000004,2026-01-26 11:01:44.656
2333,1,1,1,1000000,2026-01-26 11:28:28.004
2334,1,1,1,1000000,2026-01-26 11:31:59.929
2335,2,3,1,1000000,2026-01-26 14:35:12.132
2336,3,6,1,1000005,2026-01-26 17:22:43.914
2337,1,1,1,1000005,2026-01-27 11:30:54.163
2338,2,3,1,1000004,2026-01-27 14:31:09.288
2339,3,5,1,1000000,2026-01-27 16:43:39.066
2340,3,6,1,1000000,2026-01-27 16:57:23.870
2341,3,1,1,1000000,2026-01-27 17:13:41.917
2342,3,1,1,1000000,2026-01-27 17:17:52.360
2343,3,1,1,1000004,2026-01-27 17:22:31.395
2344,3,6,1,1000000,2026-01-27 17:27:11.630
2345,3,5,1,1000005,2026-01-27 17:27:18.715
2346,3,4,1,1000004,2026-01-27 17:34:33.563
2347,3,1,1,1000004,2026-01-27 17:35:27.499
2348,1,1,1,1000005,2026-01-28 10:27:26.183
2349,2,3,1,1000004,2026-01-28 13:34:22.039
2350,3,4,1,1000004,2026-01-28 17:00:58.103
2351,1,2,1,1000004,2026-01-29 11:37:09.391
2352,2,3,1,1000005,2026-01-29 14:21:18.215
2353,3,4,1,1000000,2026-01-29 15:33:29.526
2354,3,1,1,1000005,2026-01-29 16:18:58.513
2355,3,6,1,1000004,2026-01-29 16:27:04.118
2356,3,6,1,1000000,2026-01-29 16:29:17.229
2357,1,2,1,1000004,2026-01-30 11:22:37.695
2358,2,3,1,1000004,2026-01-30 13:50:16.192
2359,3,5,1,1000004,2026-01-30 17:08:09.103
2360,1,2,1,1000004,2026-02-02 09:58:24.649
2361,1,2,1,1000000,2026-02-02 10:25:26.125
2362,1,1,1,1000000,2026-02-02 10:27:43.287
2363,1,1,1,1000005,2026-02-02 10:37:14.509
2364,1,2,1,1000005,2026-02-02 10:39:18.542
2365,1,2,1,1000000,2026-02-02 11:07:16.105
2366,1,1,1,1000004,2026-02-02 11:23:25.384
2367,1,1,1,1000005,2026-02-02 11:48:20.496
2368,2,3,1,1000000,2026-02-02 14:46:31.311
2369,3,5,1,1000005,2026-02-02 16:01:45.511
2370,1,2,1,1000000,2026-02-03 11:17:49.519
2371,2,3,1,1000000,2026-02-03 13:56:44.427
2372,3,1,1,1000004,2026-02-03 17:24:09.028
2373,1,1,1,1000004,2026-02-04 10:49:49.691
2374,2,3,1,1000000,2026-02-04 13:57:00.961
2375,3,6,1,1000000,2026-02-04 15:33:04.552
2376,3,5,1,1000004,2026-02-04 15:43:34.312
2377,3,1,1,1000004,2026-02-04 15:47:45.574
2378,3,1,1,1000004,2026-02-04 15:58:54.164
2379,3,4,1,1000004,2026-02-04 16:17:57.077
2380,3,5,1,1000005,2026-02-04 16:18:29.395
2381,3,1,1,1000000,2026-02-04 16:32:55.459
2382,3,1,1,1000000,2026-02-04 16:51:07.256
2383,3,5,1,1000004,2026-02-04 16:52:27.707
2384,3,4,1,1000004,2026-02-04 17:14:08.034
2385,1,2,1,1000000,2026-02-05 11:07:26.403
2386,2,3,1,1000004,2026-02-05 14:11:14.757
2387,2,3,1,1000005,2026-02-05 14:17:15.399
2388,2,3,1,1000005,2026-02-05 14:21:40.321
2389,2,3,1,1000000,2026-02-05 14:22:57.877
2390,2,3,1,1000004,2026-02-05 14:23:58.344
2391,3,4,1,1000005,2026-02-05 17:00:02.667
2392,1,1,1,1000004,2026-02-06 11:23:15.587
2393,2,3,1,1000005,2026-02-06 14:29:23.845
2394,3,5,1,1000005,2026-02-06 17:36:25.866
2395,1,1,1,1000005,2026-02-09 11:28:35.138
2396,2,3,1,1000000,2026-02-09 14:37:03.020
2397,3,1,1,1000004,2026-02-09 17:29:31.145
2398,1,1,1,1000005,2026-02-10 10:44:17.174
2399,2,3,1,1000004,2026-02-10 14:47:30.192
2400,3,5,1,1000004,2026-02-10 15:55:14.922
2401,3,4,1,1000000,2026-02-10 15:56:32.453
2402,3,4,1,1000000,2026-02-10 16:04:40.139
2403,3,1,1,1000004,2026-02-10 16:27:02.269
2404,3,5,1,1000000,2026-02-10 16:52:36.582
2405,3,5,1,1000005,2026-02-10 16:53:48.780
2406,3,6,1,1000000,2026-02-10 16:55:39.506
2407,3,4,1,1000004,2026-02-10 16:57:20.206
2408,3,1,1,1000004,2026-02-10 17:33:28.387
2409,1,2,1,1000000,2026-02-11 10:28:02.794
2410,1,2,1,1000000,2026-02-11 11:11:08.065
2411,1,1,1,1000000,2026-02-11 11:29:47.258
2412,2,3,1,1000004,2026-02-11 13:57:37.460
2413,3,1,1,1000000,2026-02-11 17:02:43.361
2414,3,5,1,1000000,2026-02-11 17:05:30.053
2415,3,1,1,1000005,2026-02-11 17:22:31.748
2416,3,1,1,1000000,2026-02-11 17:34:25.481
2417,1,1,1,1000004,2026-02-12 11:34:10.397
2418,2,3,1,1000000,2026-02-12 13:29:40.554
2419,2,3,1,1000000,2026-02-12 13:30:31.727
2420,2,3,1,1000004,2026-02-12 13:42:32.938
2421,2,3,1,1000004,2026-02-12 14:39:52.370
2422,3,5,1,1000005,2026-02-12 17:10:30.626
2423,3,6,1,1000000,2026-02-12 17:10:37.086
2424,3,1,1,1000005,2026-02-12 17:13:15.111
2425,3,1,1,1000004,2026-02-12 17:21:22.096
2426,3,5,1,1000004,2026-02-12 17:31:27.684
2427,1,1,1,1000000,2026-02-13 09:25:29.613
2428,2,3,1,1000004,2026-02-13 12:30:12.089
2429,3,5,1,1000000,2026-02-13 16:26:43.709
2430,1,1,1,1000004,2026-02-16 11:14:11.076
2431,1,2,1,1000000,2026-02-16 11:34:08.618
2432,1,2,1,1000005,2026-02-16 11:41:30.908
2433,2,3,1,1000005,2026-02-16 14:13:09.297
2434,3,1,1,1000004,2026-02-16 15:42:35.084
2435,1,2,1,1000005,2026-02-17 10:50:13.118
2436,2,3,1,1000005,2026-02-17 14:28:58.601
2437,3,1,1,1000004,2026-02-17 17:20:41.733
2438,1,2,1,1000000,2026-02-18 11:43:54.480
2439,2,3,1,1000000,2026-02-18 14:20:14.619
2440,3,1,1,1000000,2026-02-18 16:50:06.541
2441,1,2,1,1000005,2026-02-19 11:00:11.921
2442,1,1,1,1000000,2026-02-19 11:06:41.506
2443,1,1,1,1000004,2026-02-19 11:19:27.643
2444,2,3,1,1000005,2026-02-19 12:55:24.489
2445,3,4,1,1000004,2026-02-19 17:04:16.171
2446,1,1,1,1000000,2026-02-20 11:32:50.707
2447,2,3,1,1000004,2026-02-20 14:17:52.582
2448,2,3,1,1000005,2026-02-20 14:18:45.147
2449,2,3,1,1000000,2026-02-20 14:23:30.681
2450,2,3,1,1000004,2026-02-20 14:47:33.586
2451,3,6,1,1000004,2026-02-20 16:09:00.835
2452,1,2,1,1000004,2026-02-23 11:17:23.265
2453,2,3,1,1000005,2026-02-23 14:32:58.457
2454,3,5,1,1000000,2026-02-23 17:25:31.397
2455,1,2,1,1000005,2026-02-24 11:23:21.608
2456,2,3,1,1000004,2026-02-24 14:16:49.096
2457,3,5,1,1000004,2026-02-24 17:29:42.003
2458,3,6,1,1000000,2026-02-24 17:31:27.564
2459,3,1,1,1000005,2026-02-24 17:36:41.438
2460,1,1,1,1000005,2026-02-25 11:43:43.785
2461,2,3,1,1000000,2026-02-25 14:22:58.100
2462,3,4,1,1000004,2026-02-25 17:04:33.672
2463,1,1,1,1000000,2026-02-26 11:41:47.241
2464,2,3,1,1000000,2026-02-26 14:44:50.499
2465,3,4,1,1000000,2026-02-26 15:58:32.581
2466,3,5,1,1000004,2026-02-26 16:07:54.628
2467,3,5,1,1000000,2026-02-26 16:17:15.488
2468,3,6,1,1000005,2026-02-26 16:18:26.869
2469,3,4,1,1000004,2026-02-26 17:36:04.605
2470,1,1,1,1000000,2026-02-27 10:59:57.777
2471,2,3,1,1000000,2026-02-27 14:35:08.755
2472,3,4,1,1000000,2026-02-27 17:10:38.671
2473,3,1,1,1000000,2026-02-27 17:13:10.436
2474,3,6,1,1000005,2026-02-27 17:22:31.727
2475,3,5,1,1000004,2026-02-27 17:25:07.639
2476,3,6,1,1000004,2026-02-27 17:30:04.576
2477,3,5,1,1000000,2026-02-27 17:32:07.231
2478,3,5,1,1000000,2026-02-27 17:34:49.345
2479,1,1,1,1000000,2026-03-02 11:34:21.160
2480,2,3,1,1000004,2026-03-02 12:33:52.861
2481,2,3,1,1000005,2026-03-02 12:49:28.328
2482,2,3,1,1000005,2026-03-02 12:59:33.654
2483,2,3,1,1000005,2026-03-02 13:02:49.265
2484,2,3,1,1000004,2026-03-02 13:19:13.661
2485,2,3,1,1000000,2026-03-02 13:45:41.163
2486,2,3,1,1000000,2026-03-02 14:03:36.261
2487,2,3,1,1000004,2026-03-02 14:14:23.652
2488,2,3,1,1000004,2026-03-02 14:38:51.883
2489,2,3,1,1000000,2026-03-02 14:43:27.492
2490,3,4,1,1000004,2026-03-02 17:28:50.754
2491,3,6,1,1000004,2026-03-02 17:28:53.868
2492,3,6,1,1000004,2026-03-02 17:28:55.496
2493,3,6,1,1000000,2026-03-02 17:31:14.013
2494,3,4,1,1000005,2026-03-02 17:31:27.182
2495,3,1,1,1000005,2026-03-02 17:32:27.598
2496,3,5,1,1000000,2026-03-02 17:32:45.321
2497,3,4,1,1000000,2026-03-02 17:36:18.703
2498,3,5,1,1000004,2026-03-02 17:37:24.424
2499,1,2,1,1000004,2026-03-03 10:18:30.605
2500,2,3,1,1000000,2026-03-03 12:56:52.620
2501,3,5,1,1000004,2026-03-03 17:26:44.759
2502,1,2,1,1000004,2026-03-04 11:26:36.775
2503,2,3,1,1000004,2026-03-04 14:27:01.920
2504,2,3,1,1000000,2026-03-04 14:31:18.610
2505,2,3,1,1000004,2026-03-04 14:36:59.007
2506,2,3,1,1000000,2026-03-04 14:39:33.605
2507,2,3,1,1000004,2026-03-04 14:40:44.133
2508,2,3,1,1000004,2026-03-04 14:42:06.779
2509,2,3,1,1000004,2026-03-04 14:43:31.462
2510,2,3,1,1000004,2026-03-04 14:43:59.526
2511,2,3,1,1000004,2026-03-04 14:46:50.549
2512,3,4,1,1000000,2026-03-04 17:06:45.540
2513,3,5,1,1000004,2026-03-04 17:10:44.345
2514,3,5,1,1000000,2026-03-04 17:11:38.379
2515,3,1,1,1000000,2026-03-04 17:22:20.879
2516,3,6,1,1000000,2026-03-04 17:26:20.451
2517,3,4,1,1000000,2026-03-04 17:29:21.650
2518,3,5,1,1000004,2026-03-04 17:31:01.369
2519,1,1,1,1000000,2026-03-05 11:28:48.188
2520,2,3,1,1000004,2026-03-05 12:26:23.641
2521,3,6,1,1000000,2026-03-05 17:38:21.770
2522,1,2,1,1000005,2026-03-06 11:22:19.787
2523,1,1,1,1000005,2026-03-06 11:25:59.923
2524,1,2,1,1000005,2026-03-06 11:26:07.583
2525,1,1,1,1000005,2026-03-06 11:30:56.707
2526,1,2,1,1000004,2026-03-06 11:31:20.920
